"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2010","YEAR - JUL FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","46.9",""
"SURVEY","2010","YEAR - JUN FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","46.6",""
"SURVEY","2010","YEAR - MAY FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","45.9",""
"SURVEY","2009","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44",""
"SURVEY","2009","YEAR - AUG FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44.2",""
"SURVEY","2009","YEAR - JUL FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43.8",""
"SURVEY","2009","YEAR - JUN FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43.9",""
"SURVEY","2009","YEAR - MAY FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44.2",""
"SURVEY","2008","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","47.1",""
"SURVEY","2008","YEAR - AUG FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","46.6",""
"SURVEY","2008","YEAR - JUL FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","46.3",""
"SURVEY","2008","YEAR - JUN FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","45.3",""
"SURVEY","2008","YEAR - MAY FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44.3",""
"SURVEY","2007","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41.7",""
"SURVEY","2007","YEAR - AUG FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41.3",""
"SURVEY","2007","YEAR - JUL FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41.6",""
"SURVEY","2007","YEAR - JUN FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43.2",""
"SURVEY","2007","YEAR - MAY FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43.5",""
"SURVEY","2006","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41.6",""
"SURVEY","2006","YEAR - AUG FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41.2",""
"SURVEY","2006","YEAR - JUL FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41.1",""
"SURVEY","2006","YEAR - JUN FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40.5",""
"SURVEY","2006","YEAR - MAY FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","42.4",""
"SURVEY","2005","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44.3",""
"SURVEY","2005","YEAR - AUG FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44.4",""
"SURVEY","2005","YEAR - JUL FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44.5",""
"SURVEY","2005","YEAR - JUN FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44.1",""
"SURVEY","2005","YEAR - MAY FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","45.4",""
"SURVEY","2004","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43.5",""
"SURVEY","2004","YEAR - AUG FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","42.8",""
"SURVEY","2004","YEAR - JUL FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","42.2",""
"SURVEY","2004","YEAR - JUN FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43.6",""
"SURVEY","2004","YEAR - MAY FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44.2",""
"SURVEY","2003","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","46.7",""
"SURVEY","2003","YEAR - AUG FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","46.9",""
"SURVEY","2003","YEAR - JUL FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","47",""
"SURVEY","2003","YEAR - JUN FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44.6",""
"SURVEY","2003","YEAR - MAY FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","42.9",""
"SURVEY","2002","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38.2",""
"SURVEY","2002","YEAR - AUG FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38.9",""
"SURVEY","2002","YEAR - JUL FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","39.6",""
"SURVEY","2002","YEAR - JUN FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41",""
"SURVEY","2002","YEAR - MAY FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43.1",""
"SURVEY","2001","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43.4",""
"SURVEY","2001","YEAR - AUG FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43.8",""
"SURVEY","2001","YEAR - JUL FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43.2",""
"SURVEY","2001","YEAR - JUN FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41.2",""
"SURVEY","2001","YEAR - MAY FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41.8",""
"SURVEY","2000","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44.6",""
"SURVEY","2000","YEAR - AUG FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","45",""
"SURVEY","2000","YEAR - JUL FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44.9",""
"SURVEY","2000","YEAR - JUN FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","46.7",""
"SURVEY","2000","YEAR - MAY FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","47.5",""
"SURVEY","1999","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","47.8",""
"SURVEY","1999","YEAR - AUG FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","47.4",""
"SURVEY","1999","YEAR - JUL FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","47",""
"SURVEY","1999","YEAR - JUN FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44.7",""
"SURVEY","1999","YEAR - MAY FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44.4",""
"SURVEY","1998","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","46.9",""
"SURVEY","1998","YEAR - AUG FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","47",""
"SURVEY","1998","YEAR - JUL FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","46.6",""
"SURVEY","1998","YEAR - JUN FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","42.9",""
"SURVEY","1998","YEAR - MAY FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41.9",""
"SURVEY","1997","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44.6",""
"SURVEY","1997","YEAR - AUG FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44.6",""
"SURVEY","1997","YEAR - JUL FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","42.8",""
"SURVEY","1997","YEAR - JUN FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","39.3",""
"SURVEY","1997","YEAR - MAY FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38.2",""
"SURVEY","1996","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","37.1",""
"SURVEY","1996","YEAR - AUG FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","37.3",""
"SURVEY","1996","YEAR - JUL FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","37",""
"SURVEY","1996","YEAR - JUN FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","36.1",""
"SURVEY","1996","YEAR - MAY FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","35.9",""
"SURVEY","1995","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","37.7",""
"SURVEY","1995","YEAR - AUG FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","37.6",""
"SURVEY","1995","YEAR - JUL FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","37",""
"SURVEY","1995","YEAR - JUN FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","39.6",""
"SURVEY","1995","YEAR - MAY FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40.2",""
"SURVEY","1994","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40.2",""
"SURVEY","1994","YEAR - AUG FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40.3",""
"SURVEY","1994","YEAR - JUL FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40",""
"SURVEY","1994","YEAR - JUN FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","39.7",""
"SURVEY","1994","YEAR - MAY FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","39.3",""
"SURVEY","1993","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40.2",""
"SURVEY","1993","YEAR - AUG FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40.5",""
"SURVEY","1993","YEAR - JUL FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41",""
"SURVEY","1993","YEAR - JUN FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41.2",""
"SURVEY","1993","YEAR - MAY FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40.8",""
"SURVEY","1992","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38.2",""
"SURVEY","1992","YEAR - AUG FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","37.6",""
"SURVEY","1992","YEAR - JUL FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","37",""
"SURVEY","1992","YEAR - JUN FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","35.9",""
"SURVEY","1992","YEAR - MAY FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","37.3",""
"SURVEY","1991","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","34.7",""
"SURVEY","1991","YEAR - AUG FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","34.7",""
"SURVEY","1991","YEAR - JUL FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","34.4",""
"SURVEY","1991","YEAR - JUN FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","36",""
"SURVEY","1991","YEAR - MAY FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","36.9",""
"SURVEY","1990","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40.7",""
"SURVEY","1990","YEAR - AUG FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41",""
"SURVEY","1990","YEAR - JUL FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40.6",""
"SURVEY","1990","YEAR - JUN FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41.2",""
"SURVEY","1990","YEAR - MAY FORECAST","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41.1",""
"SURVEY","1989","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","35",""
