"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","NEBRASKA","31","NORTHEAST","30","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","54",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","NEBRASKA","31","NORTHWEST","10","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","49.5",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","NEBRASKA","31","SOUTH","80","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","36.7",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","NEBRASKA","31","SOUTHEAST","90","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","48.8",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","NEBRASKA","31","SOUTHWEST","70","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","52.3",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","CENTRAL","50","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","46.6",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","NORTH CENTRAL","20","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","49.1",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","NORTHEAST","30","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","45.3",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","NORTHWEST","10","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","49.9",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","57.8",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","SOUTH CENTRAL","80","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44.4",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","SOUTHWEST","70","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","49.2",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","WEST CENTRAL","40","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","50.9",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","CENTRAL","50","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","20.2",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","NORTH CENTRAL","40","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","14.7",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","NORTHEAST","70","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","37",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","48.1",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","PANHANDLE","10","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","18.9",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","SOUTH CENTRAL","60","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","32.8",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","SOUTHWEST","30","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","WEST CENTRAL","20","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","14.4",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","CENTRAL","50","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","63.2",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","EAST CENTRAL","60","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","68.4",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","NORTH CENTRAL","20","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","60.3",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","NORTHEAST","30","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","62.8",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","NORTHWEST","10","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","42.8",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","SOUTH CENTRAL","80","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","55.7",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","SOUTHEAST","90","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","63.5",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","SOUTHWEST","70","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","36.2",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","WEST CENTRAL","40","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","50.2",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","BLACKLANDS","40","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","52.3",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","COASTAL BEND","82","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","36.9",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","CROSS TIMBERS","30","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","16.3",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","EAST TEXAS SOUTH","52","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","49.7",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","EDWARDS PLATEAU","70","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","22.8",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","NORTHERN HIGH PLAINS","11","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","32.1",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","NORTHERN LOW PLAINS","21","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","13.8",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","55.9",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","SOUTH CENTRAL","81","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","35.3",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","SOUTH TEXAS","96","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","42.5",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","SOUTHERN HIGH PLAINS","12","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","24.7",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","SOUTHERN LOW PLAINS","22","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","TRANS-PECOS","60","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","52.2",""
"SURVEY","2014","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","UPPER COAST","90","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","57.2",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","CENTRAL","50","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","46.8",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","EAST CENTRAL","80","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","55.6",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTH CENTRAL","40","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41.8",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHEAST","70","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","54.6",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHWEST","10","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","25.6",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTH CENTRAL","60","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40.8",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHEAST","90","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","52.1",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHWEST","30","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","22.4",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","WEST CENTRAL","20","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","25.8",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","NEBRASKA","31","CENTRAL","50","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","56",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","NEBRASKA","31","EAST","60","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","51.5",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","NEBRASKA","31","NORTHWEST","10","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","33.7",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","NEBRASKA","31","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","47.4",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","NEBRASKA","31","SOUTH","80","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","27.8",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","NEBRASKA","31","SOUTHEAST","90","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","48.6",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","NEBRASKA","31","SOUTHWEST","70","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","33.2",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","CENTRAL","50","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","37.3",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","EAST CENTRAL","60","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","54.3",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43.1",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","WEST CENTRAL","40","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43.9",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","CENTRAL","50","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","37.6",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","EAST CENTRAL","80","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","53.3",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","NORTH CENTRAL","40","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","37.7",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","NORTHEAST","70","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","48",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","PANHANDLE","10","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","19.5",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","SOUTH CENTRAL","60","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","32.5",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","SOUTHEAST","90","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","57.5",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","SOUTHWEST","30","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","21.1",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","WEST CENTRAL","20","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","24.6",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","CENTRAL","50","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","46.1",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","EAST CENTRAL","60","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","49.3",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","NORTH CENTRAL","20","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","46",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","NORTHEAST","30","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","53.5",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","NORTHWEST","10","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","34.4",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","SOUTH CENTRAL","80","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","39.9",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","SOUTHEAST","90","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","56",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","SOUTHWEST","70","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","30.3",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","WEST CENTRAL","40","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","28.7",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","BLACKLANDS","40","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","52.5",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","COASTAL BEND","82","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","6.6",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","CROSS TIMBERS","30","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","19.2",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","EDWARDS PLATEAU","70","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","26.7",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","NORTHERN HIGH PLAINS","11","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","22.8",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","NORTHERN LOW PLAINS","21","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","16.4",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","34.1",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","SOUTH CENTRAL","81","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","31.5",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","SOUTH TEXAS","96","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38.4",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","SOUTHERN HIGH PLAINS","12","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","23.5",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","SOUTHERN LOW PLAINS","22","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","21.9",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","TRANS-PECOS","60","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","36.9",""
"SURVEY","2013","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","UPPER COAST","90","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","45.6",""
"SURVEY","2012","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","CENTRAL","50","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43.9",""
"SURVEY","2012","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","EAST CENTRAL","80","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","48",""
"SURVEY","2012","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTH CENTRAL","40","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44.5",""
"SURVEY","2012","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHEAST","70","","","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44.5",""
