"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Avg Daily Precipitation (mm)
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1989"	"1989"	"May"	"5"	3.45
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1989"	"1989"	"Jun"	"6"	3.17
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1989"	"1989"	"Jul"	"7"	0.95
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1989"	"1989"	"Aug"	"8"	4.03
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1989"	"1989"	"Sep"	"9"	2.85
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1989"	"1989"	"Oct"	"10"	1.16
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1989"	"1989"	"Nov"	"11"	0.81
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1989"	"1989"	"Dec"	"12"	0.24
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1990"	"1990"	"Jan"	"1"	0.37
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1990"	"1990"	"Feb"	"2"	0.53
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1990"	"1990"	"Mar"	"3"	1.99
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1990"	"1990"	"Apr"	"4"	2.92
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1990"	"1990"	"May"	"5"	1.32
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1990"	"1990"	"Jun"	"6"	4.41
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1990"	"1990"	"Jul"	"7"	3.19
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1990"	"1990"	"Aug"	"8"	2.15
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1990"	"1990"	"Sep"	"9"	2.40
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1990"	"1990"	"Oct"	"10"	3.26
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1990"	"1990"	"Nov"	"11"	0.38
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1990"	"1990"	"Dec"	"12"	0.46
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1991"	"1991"	"Jan"	"1"	0.28
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1991"	"1991"	"Feb"	"2"	0.83
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1991"	"1991"	"Mar"	"3"	1.51
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1991"	"1991"	"Apr"	"4"	2.26
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1991"	"1991"	"May"	"5"	4.17
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1991"	"1991"	"Jun"	"6"	4.19
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1991"	"1991"	"Jul"	"7"	4.50
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1991"	"1991"	"Aug"	"8"	1.69
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1991"	"1991"	"Sep"	"9"	3.96
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1991"	"1991"	"Oct"	"10"	1.46
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1991"	"1991"	"Nov"	"11"	2.31
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1991"	"1991"	"Dec"	"12"	0.47
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1992"	"1992"	"Jan"	"1"	0.36
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1992"	"1992"	"Feb"	"2"	0.41
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1992"	"1992"	"Mar"	"3"	1.00
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1992"	"1992"	"Apr"	"4"	1.66
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1992"	"1992"	"May"	"5"	1.44
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1992"	"1992"	"Jun"	"6"	4.05
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1992"	"1992"	"Jul"	"7"	2.34
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1992"	"1992"	"Aug"	"8"	3.69
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1992"	"1992"	"Sep"	"9"	1.71
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1992"	"1992"	"Oct"	"10"	0.60
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1992"	"1992"	"Nov"	"11"	0.99
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1992"	"1992"	"Dec"	"12"	0.90
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1993"	"1993"	"Jan"	"1"	0.98
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1993"	"1993"	"Feb"	"2"	0.09
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1993"	"1993"	"Mar"	"3"	0.63
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1993"	"1993"	"Apr"	"4"	2.11
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1993"	"1993"	"May"	"5"	3.72
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1993"	"1993"	"Jun"	"6"	4.15
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1993"	"1993"	"Jul"	"7"	4.90
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1993"	"1993"	"Aug"	"8"	3.48
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1993"	"1993"	"Sep"	"9"	1.31
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1993"	"1993"	"Oct"	"10"	0.49
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1993"	"1993"	"Nov"	"11"	1.95
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1993"	"1993"	"Dec"	"12"	0.80
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1994"	"1994"	"Jan"	"1"	1.02
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1994"	"1994"	"Feb"	"2"	0.57
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1994"	"1994"	"Mar"	"3"	0.91
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1994"	"1994"	"Apr"	"4"	3.29
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1994"	"1994"	"May"	"5"	2.09
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1994"	"1994"	"Jun"	"6"	5.15
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1994"	"1994"	"Jul"	"7"	3.28
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1994"	"1994"	"Aug"	"8"	1.94
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1994"	"1994"	"Sep"	"9"	3.50
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1994"	"1994"	"Oct"	"10"	2.51
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1994"	"1994"	"Nov"	"11"	1.15
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1994"	"1994"	"Dec"	"12"	0.26
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1995"	"1995"	"Jan"	"1"	0.86
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1995"	"1995"	"Feb"	"2"	0.74
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1995"	"1995"	"Mar"	"3"	1.52
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1995"	"1995"	"Apr"	"4"	1.48
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1995"	"1995"	"May"	"5"	2.37
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1995"	"1995"	"Jun"	"6"	1.18
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1995"	"1995"	"Jul"	"7"	5.05
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1995"	"1995"	"Aug"	"8"	5.11
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1995"	"1995"	"Sep"	"9"	2.93
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1995"	"1995"	"Oct"	"10"	3.46
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1995"	"1995"	"Nov"	"11"	0.76
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1995"	"1995"	"Dec"	"12"	0.91
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1996"	"1996"	"Jan"	"1"	1.76
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1996"	"1996"	"Feb"	"2"	0.72
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1996"	"1996"	"Mar"	"3"	0.87
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1996"	"1996"	"Apr"	"4"	1.70
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1996"	"1996"	"May"	"5"	1.80
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1996"	"1996"	"Jun"	"6"	3.42
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1996"	"1996"	"Jul"	"7"	4.47
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1996"	"1996"	"Aug"	"8"	1.46
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1996"	"1996"	"Sep"	"9"	2.36
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1996"	"1996"	"Oct"	"10"	2.90
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1996"	"1996"	"Nov"	"11"	3.40
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1996"	"1996"	"Dec"	"12"	0.97
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1997"	"1997"	"Jan"	"1"	1.77
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1997"	"1997"	"Feb"	"2"	0.25
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1997"	"1997"	"Mar"	"3"	1.23
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1997"	"1997"	"Apr"	"4"	0.63
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1997"	"1997"	"May"	"5"	1.40
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1997"	"1997"	"Jun"	"6"	4.41
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1997"	"1997"	"Jul"	"7"	4.24
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1997"	"1997"	"Aug"	"8"	2.30
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1997"	"1997"	"Sep"	"9"	1.94
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1997"	"1997"	"Oct"	"10"	1.94
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1997"	"1997"	"Nov"	"11"	1.20
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1997"	"1997"	"Dec"	"12"	0.20
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1998"	"1998"	"Jan"	"1"	0.74
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1998"	"1998"	"Feb"	"2"	0.66
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1998"	"1998"	"Mar"	"3"	1.53
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1998"	"1998"	"Apr"	"4"	1.11
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1998"	"1998"	"May"	"5"	2.69
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1998"	"1998"	"Jun"	"6"	5.26
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1998"	"1998"	"Jul"	"7"	2.38
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1998"	"1998"	"Aug"	"8"	1.94
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1998"	"1998"	"Sep"	"9"	1.92
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1998"	"1998"	"Oct"	"10"	2.35
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1998"	"1998"	"Nov"	"11"	1.42
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1998"	"1998"	"Dec"	"12"	0.81
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1999"	"1999"	"Jan"	"1"	0.67
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1999"	"1999"	"Feb"	"2"	0.39
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1999"	"1999"	"Mar"	"3"	0.86
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1999"	"1999"	"Apr"	"4"	2.09
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1999"	"1999"	"May"	"5"	4.90
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1999"	"1999"	"Jun"	"6"	3.57
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1999"	"1999"	"Jul"	"7"	5.60
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1999"	"1999"	"Aug"	"8"	4.98
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1999"	"1999"	"Sep"	"9"	2.30
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1999"	"1999"	"Oct"	"10"	0.70
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1999"	"1999"	"Nov"	"11"	0.13
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"1999"	"1999"	"Dec"	"12"	0.13
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"2000"	"2000"	"Jan"	"1"	0.14
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"2000"	"2000"	"Feb"	"2"	0.80
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"2000"	"2000"	"Mar"	"3"	0.89
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"2000"	"2000"	"Apr"	"4"	1.20
	"Minnesota"	"27"	"Aitkin County, MN"	"27001"	"2000"	"2000"	"May"	"5"	2.71
