"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Avg Daily Precipitation (mm)
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1982"	"1982"	"May"	"5"	3.21
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1982"	"1982"	"Jun"	"6"	2.09
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1982"	"1982"	"Jul"	"7"	1.41
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1982"	"1982"	"Aug"	"8"	1.54
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1982"	"1982"	"Sep"	"9"	1.38
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1982"	"1982"	"Oct"	"10"	0.84
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1982"	"1982"	"Nov"	"11"	0.61
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1982"	"1982"	"Dec"	"12"	0.89
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1983"	"1983"	"Jan"	"1"	0.05
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1983"	"1983"	"Feb"	"2"	0.20
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1983"	"1983"	"Mar"	"3"	2.67
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1983"	"1983"	"Apr"	"4"	2.19
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1983"	"1983"	"May"	"5"	2.69
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1983"	"1983"	"Jun"	"6"	2.89
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1983"	"1983"	"Jul"	"7"	2.25
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1983"	"1983"	"Aug"	"8"	1.41
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1983"	"1983"	"Sep"	"9"	0.16
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1983"	"1983"	"Oct"	"10"	0.25
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1983"	"1983"	"Nov"	"11"	1.52
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1983"	"1983"	"Dec"	"12"	0.47
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1984"	"1984"	"Jan"	"1"	0.25
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1984"	"1984"	"Feb"	"2"	0.60
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1984"	"1984"	"Mar"	"3"	1.04
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1984"	"1984"	"Apr"	"4"	2.19
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1984"	"1984"	"May"	"5"	0.80
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1984"	"1984"	"Jun"	"6"	1.30
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1984"	"1984"	"Jul"	"7"	1.17
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1984"	"1984"	"Aug"	"8"	2.27
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1984"	"1984"	"Sep"	"9"	0.31
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1984"	"1984"	"Oct"	"10"	2.89
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1984"	"1984"	"Nov"	"11"	0.19
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1984"	"1984"	"Dec"	"12"	0.28
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1985"	"1985"	"Jan"	"1"	0.40
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1985"	"1985"	"Feb"	"2"	0.43
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1985"	"1985"	"Mar"	"3"	0.45
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1985"	"1985"	"Apr"	"4"	1.83
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1985"	"1985"	"May"	"5"	1.78
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1985"	"1985"	"Jun"	"6"	1.20
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1985"	"1985"	"Jul"	"7"	3.05
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1985"	"1985"	"Aug"	"8"	0.40
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1985"	"1985"	"Sep"	"9"	1.89
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1985"	"1985"	"Oct"	"10"	0.55
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1985"	"1985"	"Nov"	"11"	0.77
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1985"	"1985"	"Dec"	"12"	0.39
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1986"	"1986"	"Jan"	"1"	0.10
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1986"	"1986"	"Feb"	"2"	0.35
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1986"	"1986"	"Mar"	"3"	0.30
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1986"	"1986"	"Apr"	"4"	2.16
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1986"	"1986"	"May"	"5"	1.30
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1986"	"1986"	"Jun"	"6"	1.65
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1986"	"1986"	"Jul"	"7"	1.15
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1986"	"1986"	"Aug"	"8"	1.01
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1986"	"1986"	"Sep"	"9"	0.54
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1986"	"1986"	"Oct"	"10"	1.31
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1986"	"1986"	"Nov"	"11"	0.55
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1986"	"1986"	"Dec"	"12"	0.25
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1987"	"1987"	"Jan"	"1"	0.35
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1987"	"1987"	"Feb"	"2"	1.14
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1987"	"1987"	"Mar"	"3"	0.75
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1987"	"1987"	"Apr"	"4"	0.55
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1987"	"1987"	"May"	"5"	3.89
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1987"	"1987"	"Jun"	"6"	2.21
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1987"	"1987"	"Jul"	"7"	0.99
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1987"	"1987"	"Aug"	"8"	1.78
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1987"	"1987"	"Sep"	"9"	0.64
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1987"	"1987"	"Oct"	"10"	0.62
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1987"	"1987"	"Nov"	"11"	1.22
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1987"	"1987"	"Dec"	"12"	0.75
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1988"	"1988"	"Jan"	"1"	0.36
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1988"	"1988"	"Feb"	"2"	0.34
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1988"	"1988"	"Mar"	"3"	0.91
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1988"	"1988"	"Apr"	"4"	0.43
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1988"	"1988"	"May"	"5"	3.35
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1988"	"1988"	"Jun"	"6"	1.06
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1988"	"1988"	"Jul"	"7"	0.95
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1988"	"1988"	"Aug"	"8"	1.16
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1988"	"1988"	"Sep"	"9"	0.98
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1988"	"1988"	"Oct"	"10"	0.02
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1988"	"1988"	"Nov"	"11"	0.22
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1988"	"1988"	"Dec"	"12"	0.54
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1989"	"1989"	"Jan"	"1"	0.78
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1989"	"1989"	"Feb"	"2"	0.31
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1989"	"1989"	"Mar"	"3"	0.34
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1989"	"1989"	"Apr"	"4"	0.60
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1989"	"1989"	"May"	"5"	1.49
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1989"	"1989"	"Jun"	"6"	2.30
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1989"	"1989"	"Jul"	"7"	1.41
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1989"	"1989"	"Aug"	"8"	1.34
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1989"	"1989"	"Sep"	"9"	1.40
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1989"	"1989"	"Oct"	"10"	0.44
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1989"	"1989"	"Nov"	"11"	0.12
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1989"	"1989"	"Dec"	"12"	0.32
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1990"	"1990"	"Jan"	"1"	0.60
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1990"	"1990"	"Feb"	"2"	0.26
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1990"	"1990"	"Mar"	"3"	2.05
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1990"	"1990"	"Apr"	"4"	0.88
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1990"	"1990"	"May"	"5"	1.50
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1990"	"1990"	"Jun"	"6"	0.46
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1990"	"1990"	"Jul"	"7"	2.67
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1990"	"1990"	"Aug"	"8"	1.75
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1990"	"1990"	"Sep"	"9"	0.95
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1990"	"1990"	"Oct"	"10"	0.81
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1990"	"1990"	"Nov"	"11"	1.00
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1990"	"1990"	"Dec"	"12"	0.10
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1991"	"1991"	"Jan"	"1"	0.30
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1991"	"1991"	"Feb"	"2"	0.01
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1991"	"1991"	"Mar"	"3"	0.67
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1991"	"1991"	"Apr"	"4"	0.90
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1991"	"1991"	"May"	"5"	1.71
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1991"	"1991"	"Jun"	"6"	1.39
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1991"	"1991"	"Jul"	"7"	3.10
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1991"	"1991"	"Aug"	"8"	1.74
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1991"	"1991"	"Sep"	"9"	0.52
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1991"	"1991"	"Oct"	"10"	0.45
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1991"	"1991"	"Nov"	"11"	1.64
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1991"	"1991"	"Dec"	"12"	0.25
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1992"	"1992"	"Jan"	"1"	0.61
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1992"	"1992"	"Feb"	"2"	0.06
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1992"	"1992"	"Mar"	"3"	2.74
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1992"	"1992"	"Apr"	"4"	0.45
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1992"	"1992"	"May"	"5"	1.00
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1992"	"1992"	"Jun"	"6"	1.67
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1992"	"1992"	"Jul"	"7"	1.80
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1992"	"1992"	"Aug"	"8"	2.60
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1992"	"1992"	"Sep"	"9"	0.06
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1992"	"1992"	"Oct"	"10"	0.35
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1992"	"1992"	"Nov"	"11"	0.93
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1992"	"1992"	"Dec"	"12"	0.47
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1993"	"1993"	"Jan"	"1"	0.23
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1993"	"1993"	"Feb"	"2"	0.73
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1993"	"1993"	"Mar"	"3"	0.43
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1993"	"1993"	"Apr"	"4"	1.54
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1993"	"1993"	"May"	"5"	0.89
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1993"	"1993"	"Jun"	"6"	1.63
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1993"	"1993"	"Jul"	"7"	1.71
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1993"	"1993"	"Aug"	"8"	1.23
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1993"	"1993"	"Sep"	"9"	1.52
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1993"	"1993"	"Oct"	"10"	1.54
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1993"	"1993"	"Nov"	"11"	0.96
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1993"	"1993"	"Dec"	"12"	0.19
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1994"	"1994"	"Jan"	"1"	0.39
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1994"	"1994"	"Feb"	"2"	0.36
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1994"	"1994"	"Mar"	"3"	0.37
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1994"	"1994"	"Apr"	"4"	1.44
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1994"	"1994"	"May"	"5"	0.95
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1994"	"1994"	"Jun"	"6"	1.13
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1994"	"1994"	"Jul"	"7"	0.62
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1994"	"1994"	"Aug"	"8"	1.28
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1994"	"1994"	"Sep"	"9"	0.55
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1994"	"1994"	"Oct"	"10"	1.64
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1994"	"1994"	"Nov"	"11"	0.79
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1994"	"1994"	"Dec"	"12"	0.25
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1995"	"1995"	"Jan"	"1"	0.44
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1995"	"1995"	"Feb"	"2"	0.44
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1995"	"1995"	"Mar"	"3"	0.49
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1995"	"1995"	"Apr"	"4"	2.07
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1995"	"1995"	"May"	"5"	3.60
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1995"	"1995"	"Jun"	"6"	2.82
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1995"	"1995"	"Jul"	"7"	1.28
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1995"	"1995"	"Aug"	"8"	0.83
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1995"	"1995"	"Sep"	"9"	1.90
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1995"	"1995"	"Oct"	"10"	0.53
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1995"	"1995"	"Nov"	"11"	0.55
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1995"	"1995"	"Dec"	"12"	0.09
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1996"	"1996"	"Jan"	"1"	0.41
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1996"	"1996"	"Feb"	"2"	0.12
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1996"	"1996"	"Mar"	"3"	0.95
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1996"	"1996"	"Apr"	"4"	0.63
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1996"	"1996"	"May"	"5"	2.23
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1996"	"1996"	"Jun"	"6"	1.41
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1996"	"1996"	"Jul"	"7"	2.64
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1996"	"1996"	"Aug"	"8"	1.05
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1996"	"1996"	"Sep"	"9"	2.36
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1996"	"1996"	"Oct"	"10"	0.34
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1996"	"1996"	"Nov"	"11"	0.35
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1996"	"1996"	"Dec"	"12"	0.13
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1997"	"1997"	"Jan"	"1"	0.32
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1997"	"1997"	"Feb"	"2"	0.52
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1997"	"1997"	"Mar"	"3"	0.26
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1997"	"1997"	"Apr"	"4"	1.34
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1997"	"1997"	"May"	"5"	1.26
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1997"	"1997"	"Jun"	"6"	2.40
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1997"	"1997"	"Jul"	"7"	3.16
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1997"	"1997"	"Aug"	"8"	2.89
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1997"	"1997"	"Sep"	"9"	0.59
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1997"	"1997"	"Oct"	"10"	1.54
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1997"	"1997"	"Nov"	"11"	0.55
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1997"	"1997"	"Dec"	"12"	0.45
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1998"	"1998"	"Jan"	"1"	0.09
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1998"	"1998"	"Feb"	"2"	0.42
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1998"	"1998"	"Mar"	"3"	0.68
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1998"	"1998"	"Apr"	"4"	1.45
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1998"	"1998"	"May"	"5"	1.18
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1998"	"1998"	"Jun"	"6"	0.81
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1998"	"1998"	"Jul"	"7"	3.56
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1998"	"1998"	"Aug"	"8"	0.75
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1998"	"1998"	"Sep"	"9"	0.60
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1998"	"1998"	"Oct"	"10"	1.24
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1998"	"1998"	"Nov"	"11"	0.51
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1998"	"1998"	"Dec"	"12"	0.35
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1999"	"1999"	"Jan"	"1"	0.30
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1999"	"1999"	"Feb"	"2"	0.20
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1999"	"1999"	"Mar"	"3"	0.32
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1999"	"1999"	"Apr"	"4"	4.75
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1999"	"1999"	"May"	"5"	2.04
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1999"	"1999"	"Jun"	"6"	1.28
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1999"	"1999"	"Jul"	"7"	1.86
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1999"	"1999"	"Aug"	"8"	2.31
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1999"	"1999"	"Sep"	"9"	1.15
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1999"	"1999"	"Oct"	"10"	0.22
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1999"	"1999"	"Nov"	"11"	0.32
	"Colorado"	"08"	"Adams County, CO"	"08001"	"1999"	"1999"	"Dec"	"12"	0.30
	"Colorado"	"08"	"Adams County, CO"	"08001"	"2000"	"2000"	"Jan"	"1"	0.22
	"Colorado"	"08"	"Adams County, CO"	"08001"	"2000"	"2000"	"Feb"	"2"	0.26
	"Colorado"	"08"	"Adams County, CO"	"08001"	"2000"	"2000"	"Mar"	"3"	1.46
	"Colorado"	"08"	"Adams County, CO"	"08001"	"2000"	"2000"	"Apr"	"4"	0.90
	"Colorado"	"08"	"Adams County, CO"	"08001"	"2000"	"2000"	"May"	"5"	1.75
	"Colorado"	"08"	"Adams County, CO"	"08001"	"2000"	"2000"	"Jun"	"6"	0.75
	"Colorado"	"08"	"Adams County, CO"	"08001"	"2000"	"2000"	"Jul"	"7"	1.81
	"Colorado"	"08"	"Adams County, CO"	"08001"	"2000"	"2000"	"Aug"	"8"	2.34
	"Colorado"	"08"	"Adams County, CO"	"08001"	"2000"	"2000"	"Sep"	"9"	1.13
	"Colorado"	"08"	"Adams County, CO"	"08001"	"2000"	"2000"	"Oct"	"10"	0.91
	"Colorado"	"08"	"Adams County, CO"	"08001"	"2000"	"2000"	"Nov"	"11"	0.52
	"Colorado"	"08"	"Adams County, CO"	"08001"	"2000"	"2000"	"Dec"	"12"	0.27
	"Colorado"	"08"	"Adams County, CO"	"08001"	"2001"	"2001"	"Jan"	"1"	0.43
	"Colorado"	"08"	"Adams County, CO"	"08001"	"2001"	"2001"	"Feb"	"2"	0.50
	"Colorado"	"08"	"Adams County, CO"	"08001"	"2001"	"2001"	"Mar"	"3"	1.04
	"Colorado"	"08"	"Adams County, CO"	"08001"	"2001"	"2001"	"Apr"	"4"	1.16
	"Colorado"	"08"	"Adams County, CO"	"08001"	"2001"	"2001"	"May"	"5"	3.28
	"Colorado"	"08"	"Adams County, CO"	"08001"	"2001"	"2001"	"Jun"	"6"	0.97
	"Colorado"	"08"	"Adams County, CO"	"08001"	"2001"	"2001"	"Jul"	"7"	2.69
	"Colorado"	"08"	"Adams County, CO"	"08001"	"2001"	"2001"	"Aug"	"8"	1.20
